24,14,14,0,0,0,0,0,256,1251,4.89,17,81,59,580,9.83,4,1,1,21,3,0
21,16,16,0,0,0,0,0,261,1307,5.01,11,121,91,721,7.92,4,0,0,15,1,0
22,16,16,1,1,50,1,0,219,1098,5.01,7,124,107,867,8.1,6,4,1,13,0,0
23,15,13,0,0,0,0,0,194,883,4.55,14,105,81,709,8.75,4,1,0,18,3,0
23,16,16,383,580,5097,50,12,60,272,4.53,2,0,0,0,0.0,0,9,2,2,1,0
24,16,16,0,0,0,0,0,22,151,6.86,1,137,87,1479,17.0,12,0,0,14,0,0
23,15,15,0,0,0,0,0,304,1434,4.72,6,95,77,567,7.36,3,6,1,9,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,150,103,1336,12.97,10,2,1,10,0,0
30,15,15,0,1,0,0,0,0,0,0.0,0,168,104,1297,12.47,15,0,0,15,0,0
26,15,15,0,0,0,0,0,0,0,0.0,0,169,111,1386,12.49,13,0,0,13,1,0
26,16,16,0,1,0,0,0,1,-7,-7.0,0,163,115,1572,13.67,11,2,2,11,0,0
29,16,16,0,0,0,0,0,2,12,6.0,0,170,113,1677,14.84,8,2,2,8,0,0
25,12,12,0,0,0,0,0,175,885,5.06,10,66,50,490,9.8,4,1,0,14,2,0
23,13,12,0,0,0,0,0,215,973,4.53,12,71,55,497,9.04,1,4,2,13,2,0
25,16,16,0,0,0,0,0,1,10,10.0,0,136,88,1377,15.65,5,0,0,5,1,0
25,16,16,0,0,0,0,0,0,0,0.0,0,138,86,1524,17.72,8,2,1,9,0,0
28,16,16,0,0,0,0,0,0,0,0.0,0,156,116,1163,10.03,8,1,0,8,0,0
28,16,16,0,0,0,0,0,5,30,6.0,0,153,113,1373,12.15,9,1,1,9,1,0
25,16,16,0,0,0,0,0,0,0,0.0,0,147,125,1405,11.24,9,2,2,9,0,0
25,16,8,0,1,0,0,0,3,-8,-2.67,1,110,66,750,11.36,13,1,1,14,0,0
33,16,16,422,608,4924,35,7,33,125,3.79,3,1,1,5,5.0,1,10,5,4,0,2
22,16,13,0,0,0,0,0,1,13,13.0,0,166,111,1426,12.85,7,1,1,7,1,0
23,11,11,0,0,0,0,0,181,824,4.55,7,35,26,378,14.54,7,0,0,14,0,0
22,14,13,0,0,0,0,0,237,1168,4.93,8,55,43,296,6.88,1,0,0,9,0,0
26,16,16,0,0,0,0,0,19,157,8.26,1,130,86,1219,14.17,6,0,0,7,0,0
27,16,16,0,0,0,0,0,258,940,3.64,7,76,50,446,8.92,3,3,2,10,1,0
36,16,16,452,675,5129,34,16,31,98,3.16,3,1,1,-1,-1.0,0,7,2,3,0,4
26,16,3,0,0,0,0,0,94,425,4.52,5,123,87,751,8.63,7,0,0,12,0,0
24,15,8,0,0,0,0,0,192,1037,5.4,9,47,35,241,6.89,1,0,0,10,0,0
24,16,12,2,3,14,0,0,215,1059,4.93,12,18,15,99,6.6,0,1,1,12,0,0
23,16,16,345,505,4165,26,9,99,551,5.57,5,0,0,0,0.0,0,9,3,5,0,0
26,16,14,0,0,0,0,0,13,69,5.31,0,70,57,965,16.93,10,2,0,10,1,0
25,15,14,0,0,0,0,0,10,62,6.2,0,149,102,1021,10.01,9,0,0,9,1,0
25,16,16,0,0,0,0,0,10,68,6.8,1,117,80,1204,15.05,5,1,0,6,0,0
26,16,14,0,0,0,0,0,9,75,8.33,0,136,97,1196,12.33,6,3,1,6,1,0
29,14,14,0,0,0,0,0,0,0,0.0,0,120,76,1270,16.71,6,0,0,6,0,0
24,14,14,0,0,0,0,0,247,1151,4.66,9,24,20,163,8.15,0,3,2,9,0,0
29,16,16,430,639,4593,39,15,46,148,3.22,0,2,1,4,4.0,0,6,1,0,0,2
31,16,14,0,0,0,0,0,0,0,0.0,0,101,68,896,13.18,6,0,0,6,0,0
23,16,9,0,0,0,0,0,192,996,5.19,8,29,20,149,7.45,2,0,0,10,0,0
26,12,12,2,2,106,2,0,5,19,3.8,0,124,77,1052,13.66,6,2,1,6,0,0
33,16,16,0,0,0,0,0,251,1042,4.15,7,26,20,208,10.4,1,3,2,8,0,0
35,16,16,372,597,4442,25,2,43,269,6.26,2,0,0,0,0.0,0,6,3,2,1,2
24,14,14,0,1,0,0,0,2,3,1.5,0,108,76,1028,13.53,7,0,0,7,0,0
24,16,16,364,561,4688,32,12,43,108,2.51,2,0,0,0,0.0,0,12,5,2,0,3
23,16,7,1,1,1,1,0,99,444,4.48,3,91,71,725,10.21,5,7,3,8,0,0
24,16,5,0,0,0,0,0,6,27,4.5,0,92,64,821,12.83,10,2,1,10,0,0
25,16,14,0,0,0,0,0,167,800,4.79,4,44,32,276,8.63,5,2,0,9,0,0
22,12,10,0,0,0,0,0,195,908,4.66,9,26,17,103,6.06,1,2,2,10,2,0
24,16,15,0,0,0,0,0,250,935,3.74,9,26,20,145,7.25,0,2,1,9,0,0
24,15,15,0,0,0,0,0,2,20,10.0,0,107,75,1005,13.4,7,2,2,7,0,0
39,15,15,364,489,3992,32,5,31,22,0.71,4,1,1,1,1.0,0,5,1,4,0,1
24,16,5,0,0,0,0,0,7,28,4.0,1,66,43,664,15.44,10,0,0,11,1,0
25,15,13,0,0,0,0,0,1,8,8.0,0,119,70,1063,15.19,5,1,0,5,0,0
26,16,14,1,2,63,0,0,3,60,20.0,1,149,81,976,12.05,4,1,1,5,0,1
24,16,7,0,0,0,0,0,120,535,4.46,4,73,53,477,9.0,5,2,1,9,0,0
32,12,12,2,2,43,0,0,9,107,11.89,0,108,74,850,11.49,6,1,0,6,0,0
30,16,16,280,427,3448,35,7,67,376,5.61,0,1,1,-11,-11.0,0,10,2,0,0,1
27,14,14,0,0,0,0,0,210,973,4.63,5,35,25,163,6.52,1,1,1,6,0,0
31,12,12,1,1,28,1,0,4,53,13.25,1,98,71,868,12.23,4,1,0,5,0,0
27,16,16,0,0,0,0,0,1,2,2.0,0,76,54,569,10.54,6,1,1,6,1,0
24,12,8,0,0,0,0,0,133,728,5.47,8,35,26,206,7.92,1,1,1,9,0,0
22,16,5,0,0,0,0,0,0,0,0.0,0,95,59,842,14.27,7,4,1,7,1,0
24,16,7,0,0,0,0,0,0,0,0.0,0,88,71,660,9.3,4,0,0,4,1,0
22,16,14,0,0,0,0,0,0,0,0.0,0,88,56,639,11.41,4,0,0,4,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,82,64,634,9.91,4,0,0,4,0,0
28,13,13,0,0,0,0,0,0,0,0.0,0,92,65,843,12.97,6,1,0,6,0,0
24,10,8,0,0,0,0,0,0,0,0.0,0,48,34,565,16.62,5,0,0,5,0,0
25,16,16,356,526,3885,22,8,75,305,4.07,6,1,0,0,0.0,0,12,6,6,1,1
37,16,16,347,508,4308,32,12,18,7,0.39,0,0,0,0,0.0,0,2,1,0,0,5
23,16,16,0,0,0,0,0,6,55,9.17,0,112,65,891,13.71,4,1,0,4,0,0
29,13,11,0,0,0,0,0,0,0,0.0,0,72,47,682,14.51,3,1,1,3,0,0
35,16,16,1,1,32,1,0,0,0,0.0,0,112,69,734,10.64,6,0,0,6,1,0
25,16,16,0,0,0,0,0,3,33,11.0,0,107,66,872,13.21,4,1,0,4,1,0
29,16,16,1,2,5,1,0,7,44,6.29,0,94,66,838,12.7,4,2,1,4,1,0
23,14,13,0,0,0,0,0,153,814,5.32,3,31,27,261,9.67,2,1,1,5,0,0
25,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
28,15,14,0,0,0,0,0,0,0,0.0,0,72,50,610,12.2,4,2,1,4,0,0
29,14,14,320,471,3395,24,13,101,488,4.83,4,0,0,0,0.0,0,6,0,4,0,2
30,16,16,425,606,4298,30,10,44,123,2.8,1,1,1,-1,-1.0,0,9,7,1,0,3
41,16,16,375,570,4355,29,11,23,35,1.52,2,1,1,6,6.0,0,4,2,2,0,0
24,14,14,289,434,3223,24,12,68,421,6.19,3,0,0,0,0.0,0,6,3,3,0,4
37,16,16,380,576,4299,21,11,15,20,1.33,1,0,0,0,0.0,0,7,4,1,0,3
23,14,13,310,486,3725,27,14,39,131,3.36,0,1,0,0,0.0,0,7,3,0,1,1
27,16,16,381,553,4049,19,10,24,47,1.96,1,1,1,-9,-9.0,0,12,7,1,0,1
30,16,16,365,586,3890,18,15,26,93,3.58,2,0,0,0,0.0,0,11,2,2,0,0
30,16,16,367,555,3777,21,11,25,71,2.84,0,0,0,0,0.0,0,6,4,0,0,0
22,12,11,169,320,2074,10,12,89,631,7.09,8,1,0,0,0.0,0,8,2,8,0,1
24,11,9,244,378,2992,19,14,49,281,5.73,1,0,0,0,0.0,0,7,3,1,0,0
26,11,11,279,401,3074,21,7,34,93,2.74,0,1,1,4,4.0,0,9,6,0,0,1
31,11,11,226,365,2566,21,11,16,99,6.19,0,0,0,0,0.0,0,1,0,0,0,0
25,14,13,228,331,2528,11,8,64,357,5.58,2,1,1,21,21.0,0,9,2,2,0,0
26,13,12,243,403,2718,13,11,58,365,6.29,1,0,0,0,0.0,0,8,4,1,0,0
21,13,13,239,414,2865,17,15,44,138,3.14,1,0,0,0,0.0,0,5,2,1,0,0
36,8,7,164,246,2366,17,12,36,152,4.22,2,0,0,0,0.0,0,4,1,2,0,1
21,16,7,99,170,1201,6,3,147,695,4.73,5,2,0,0,0.0,0,12,4,5,0,0
30,11,11,176,274,1979,17,9,32,145,4.53,0,1,1,3,3.0,1,5,4,1,0,0
34,10,10,205,328,2180,10,5,41,168,4.1,1,0,0,0,0.0,0,6,1,1,0,0
33,9,9,232,379,2465,12,6,19,45,2.37,0,0,0,0,0.0,0,3,1,0,0,0
23,13,8,0,0,0,0,0,209,931,4.45,6,11,7,50,7.14,0,1,1,6,0,0
24,16,16,0,0,0,0,0,234,871,3.72,5,29,20,92,4.6,1,1,1,6,0,0
23,14,3,0,0,0,0,0,106,554,5.23,3,53,39,404,10.36,3,1,1,6,0,0
23,8,8,176,274,2277,13,10,18,-16,-0.89,0,0,0,0,0.0,0,2,0,0,0,1
29,12,6,0,0,0,0,0,138,645,4.67,6,27,21,170,8.1,1,3,1,7,0,0
25,13,6,0,0,0,0,0,143,685,4.79,6,28,21,152,7.24,0,0,0,6,0,0
25,14,5,0,0,0,0,0,104,414,3.98,1,78,55,487,8.85,4,1,1,5,0,0
25,16,9,0,1,0,0,0,9,98,10.89,0,101,66,717,10.86,5,3,2,6,0,0
25,16,10,0,0,0,0,0,2,11,5.5,0,105,76,816,10.74,5,2,0,5,0,0
21,14,13,217,393,2278,11,14,23,138,6.0,0,0,0,0,0.0,0,10,5,0,0,1
30,18,8,0,0,0,0,0,7,76,10.86,0,113,74,795,10.74,4,3,0,4,1,0
23,11,10,0,0,0,0,0,133,615,4.62,2,49,40,305,7.63,2,2,2,4,0,0
32,12,10,0,0,0,0,0,6,29,4.83,1,74,41,774,18.88,4,0,0,5,0,0
28,16,6,0,0,0,0,0,140,578,4.13,6,26,22,141,6.41,0,0,0,6,1,0
23,16,15,0,1,0,0,0,1,0,0.0,0,102,56,652,11.64,7,1,0,7,1,0
21,10,7,0,0,0,0,0,118,641,5.43,3,39,32,213,6.66,1,1,1,4,0,0
25,14,9,0,0,0,0,0,2,-8,-4.0,0,94,50,752,15.04,6,2,2,6,0,0
25,15,2,0,0,0,0,0,112,514,4.59,4,42,34,214,6.29,1,0,0,5,0,0
30,9,9,0,0,0,0,0,0,0,0.0,0,77,46,694,15.09,6,2,1,6,0,0
28,16,15,0,0,0,0,0,3,4,1.33,0,97,42,715,17.02,5,0,0,5,0,0
28,16,7,0,0,0,0,0,155,517,3.34,1,67,59,400,6.78,1,1,1,2,0,0
29,16,9,0,0,0,0,0,172,723,4.2,4,24,18,116,6.44,0,3,3,4,0,0
21,16,10,0,0,0,0,0,13,172,13.23,0,82,55,788,14.33,2,4,3,2,0,0
25,16,16,1,1,15,0,0,3,32,10.67,0,97,64,736,11.5,4,1,0,4,0,0
23,8,8,0,0,0,0,0,133,439,3.3,5,26,22,185,8.41,1,0,0,6,0,0
27,12,12,0,0,0,0,0,0,0,0.0,0,71,41,737,17.98,4,0,0,4,0,0
22,16,4,0,0,0,0,0,85,314,3.69,2,81,63,425,6.75,2,1,0,4,0,0
25,13,12,0,0,0,0,0,1,9,9.0,0,94,55,754,13.71,4,1,1,4,0,0
22,13,8,0,0,0,0,0,8,84,10.5,2,65,39,494,12.67,5,1,1,7,0,0
31,15,15,0,0,0,0,0,0,0,0.0,0,89,59,677,11.47,5,0,0,5,0,0
26,15,15,1,1,3,1,0,0,0,0.0,0,64,37,553,14.95,6,1,0,6,1,0
26,16,10,0,0,0,0,0,2,15,7.5,0,65,41,653,15.93,5,2,0,5,0,0
25,8,8,0,0,0,0,0,4,25,6.25,0,55,40,566,14.15,6,0,0,6,0,0
24,10,10,0,0,0,0,0,114,411,3.61,7,21,15,105,7.0,1,3,3,8,0,0
33,15,14,0,0,0,0,0,1,-2,-2.0,0,88,63,739,11.73,3,1,0,3,1,0
23,16,9,0,0,0,0,0,1,-1,-1.0,0,84,42,704,16.76,4,0,0,4,0,0
30,14,13,0,0,0,0,0,161,514,3.19,3,46,34,238,7.0,0,0,0,3,0,0
30,13,13,0,0,0,0,0,0,0,0.0,0,73,50,618,12.36,5,0,0,5,0,0
35,14,14,0,0,0,0,0,156,722,4.63,0,16,12,124,10.33,1,1,0,1,0,0
21,16,11,0,0,0,0,0,2,7,3.5,0,79,43,586,13.63,5,1,1,5,1,0
25,16,1,0,0,0,0,0,55,259,4.71,1,81,68,607,8.93,0,3,2,1,0,0
24,16,6,0,0,0,0,0,87,364,4.18,3,35,28,230,8.21,2,2,1,5,1,0
23,11,6,0,0,0,0,0,137,718,5.24,2,2,2,20,10.0,0,0,0,2,1,0
28,14,7,0,0,0,0,0,172,571,3.32,5,16,10,33,3.3,0,2,1,5,0,0
22,14,8,0,0,0,0,0,130,521,4.01,5,20,14,72,5.14,0,1,1,5,0,0
24,15,4,1,1,8,0,0,6,26,4.33,0,54,33,423,12.82,7,1,0,7,0,0
23,16,8,0,0,0,0,0,121,464,3.83,3,41,27,210,7.78,0,0,0,3,1,0
29,16,4,0,1,0,0,0,0,0,0.0,0,87,65,672,10.34,3,0,0,3,0,0
25,9,5,105,176,1003,6,2,25,130,5.2,2,0,0,0,0.0,0,4,1,2,0,1
27,16,11,0,0,0,0,0,9,61,6.78,0,93,67,688,10.27,2,1,1,2,0,0
25,16,2,0,0,0,0,0,40,201,5.03,0,62,47,429,9.13,3,1,0,3,2,0
25,16,14,0,0,0,0,0,0,0,0.0,0,89,48,668,13.92,3,1,1,3,0,0
24,11,8,0,0,0,0,0,3,36,12.0,0,64,45,577,12.82,3,0,0,3,1,0
28,9,9,0,0,0,0,0,0,0,0.0,0,62,35,508,14.51,5,0,0,5,0,0
22,12,7,0,0,0,0,0,3,35,11.67,0,68,43,590,13.72,3,0,0,3,0,0
31,16,16,0,0,0,0,0,0,0,0.0,0,100,54,607,11.24,3,0,0,3,0,0
24,14,12,0,0,0,0,0,0,0,0.0,0,79,44,549,12.48,4,0,0,4,0,0
24,13,1,0,0,0,0,0,0,0,0.0,0,53,39,572,14.67,4,2,1,4,0,0
32,16,8,0,0,0,0,0,154,418,2.71,5,15,10,67,6.7,0,2,1,5,0,0
27,16,2,0,0,0,0,0,150,499,3.33,2,27,20,154,7.7,0,0,0,2,0,0
23,12,7,0,0,0,0,0,1,-2,-2.0,0,45,27,467,17.3,5,2,0,5,0,0
32,16,12,0,0,0,0,0,0,0,0.0,0,89,55,636,11.56,2,0,0,2,0,0
27,15,5,0,0,0,0,0,42,228,5.43,1,28,21,247,11.76,3,1,1,5,0,0
26,16,3,0,0,0,0,0,50,256,5.12,4,24,23,160,6.96,2,1,1,6,0,0
22,14,5,0,0,0,0,0,120,511,4.26,3,13,7,58,8.29,0,1,1,3,1,0
25,6,5,102,169,1252,8,7,19,69,3.63,1,0,0,0,0.0,0,5,3,1,0,0
29,5,5,141,195,1413,7,4,9,17,1.89,0,1,1,10,10.0,0,4,2,0,0,0
23,16,7,0,0,0,0,0,1,5,5.0,0,53,26,445,17.12,5,2,0,5,0,0
25,10,9,0,0,0,0,0,5,52,10.4,0,55,40,519,12.98,3,1,0,3,0,0
24,7,7,0,0,0,0,0,0,0,0.0,0,45,32,503,15.72,4,0,0,4,0,0
22,16,12,0,0,0,0,0,0,0,0.0,0,56,39,502,12.87,4,2,0,4,0,0
22,16,3,0,0,0,0,0,0,0,0.0,0,50,34,552,16.24,3,0,0,3,0,0
23,16,8,0,0,0,0,0,0,0,0.0,0,66,42,487,11.6,4,1,0,4,0,0
22,15,7,0,0,0,0,0,0,0,0.0,0,44,28,427,15.25,5,0,0,5,0,0
24,16,10,0,0,0,0,0,2,29,14.5,0,73,38,581,15.29,2,0,0,2,0,0
24,13,3,0,0,0,0,0,0,0,0.0,0,44,27,541,20.04,3,0,0,3,0,0
26,16,10,0,0,0,0,0,1,13,13.0,0,95,62,651,10.5,1,0,0,1,0,0
30,16,7,0,0,0,0,0,0,0,0.0,0,55,35,532,15.2,3,0,0,3,0,0
23,16,8,0,0,0,0,0,2,8,4.0,0,53,29,402,13.86,5,0,0,5,0,0
23,14,0,0,0,0,0,0,90,315,3.5,4,32,27,152,5.63,0,1,0,4,0,0
